StringId,NameRaw,ChineseName,Culture,Faction
wokou_bandit_boss,Wokou Bandit Boss,倭寇头,Culture.wokou,
sanzoku_bandit_boss,Sanzoku Bandit Boss,山贼头,Culture.sanzoku,
ochimusya_bandit_boss,Ochimusya-gari Bandit Boss,落武者狩头,Culture.ochimusya,
commander_13,Farmer Samurai,农人武者,Culture.nankai,
commander_14,Inland Sea Samurai,内海武者,Culture.sanyo,
commander_16,Long Spear Officer,长枪组头,Culture.tokai,
commander_15,The Fencer,剑豪,Culture.saikai,
commander_17,Nodachi Noble,野太刀豪族,Culture.kinai,
commander_18,Armored Cavalry Officer,骑马组头,Culture.kanto,
commander_19,Onnamusha,女武者,Culture.buddhists,
commander_20,Archer Troop,弓足轻,Culture.hokuriku,
commander_21,Oni Duelist,鬼武者,Culture.tosan,
commander_22,Recruited Monk Gunner,征召僧枪手,Culture.buddhists,
hokuriku_militia_peasant,Hokuriku Militia Peasant,北陆民兵,Culture.hokuriku,
hokuriku_hired_monk,Hokuriku Hired Monk,北陆僧侣,Culture.hokuriku,
hokuriku_hired_monk_mercenary,Hokuriku Hired Monk Mercenary,北陆僧兵,Culture.hokuriku,
hokuriku_hired_monk_mercenary_veteran,Hokuriku Hired Monk Mercenary Veteran,北陆资深僧兵,Culture.hokuriku,
hokuriku_jizamurai,Hokuriku Jizamurai,北陆地侍,Culture.hokuriku,
hokuriku_yumi_samurai,Hokuriku Yumi Samurai,北陆弓武者,Culture.hokuriku,
skilled_hokuriku_yumi_samurai,Skilled Hokuriku Yumi Samurai,北陆熟练弓武者,Culture.hokuriku,
hokuriku_teppo_samurai,Hokuriku Teppo Samurai,北陆铁炮武者,Culture.hokuriku,
hokuriku_infantry_samurai,Hokuriku Samurai Infantry,北陆枪武者,Culture.hokuriku,
skilled_hokuriku_infantry,Skilled Hokuriku Naginata Infantry,北陆熟练薙刀武者,Culture.hokuriku,
veteran_hokuriku_infantry,Veteran Hokuriku Naginata Infantry,北陆资深薙刀武者,Culture.hokuriku,
veteran_hokuriku_odachi,Hokuriku Odachi Samurai,北陆大太刀武者,Culture.hokuriku,
hokuriku_odachi_mounted_samurai,Hokuriku Mounted Odachi Samurai,北陆大太刀骑马武者,Culture.hokuriku,
hokuriku_mounted_samurai,Hokuriku Mounted Samurai,北陆骑马武者,Culture.hokuriku,
skilled_hokuriku_horse_archer_samurai,Skilled Hokuriku Horse Archer Samurai,北陆熟练骑射武者,Culture.hokuriku,
skilled_hokuriku_horse_gunner_samurai,Skilled Hokuriku Horse Gunner Samurai,北陆熟练骑马铁炮,Culture.hokuriku,
skilled_hokuriku_horse_carbine_samurai,Skilled Hokuriku Carbine Samurai,北陆熟练马上筒武者,Culture.hokuriku,
skilled_hokuriku_mounted_samurai,Skilled Hokuriku Mounted Samurai,北陆熟练骑马武者,Culture.hokuriku,
kanto_militia_peasant,Kanto Militia Peasant,关东民兵,Culture.kanto,
kanto_ashigaru_scout,Ashigaru Scout,物见足轻,Culture.kanto,
kanto_skilled_ashigaru_scout,Skilled Ashigaru Scout,熟练物见足轻,Culture.kanto,
kanto_mounted_ashigaru_scout,Kanto Mounted Scout,关东骑马物见,Culture.kanto,
kanto_jizamurai,Kanto Jizamurai,关东地侍,Culture.kanto,
kanto_yumi_samurai,Kanto Yumi Samurai,关东弓武者,Culture.kanto,
skilled_kanto_yumi_samurai,Skilled Kanto Yumi Samurai,关东熟练弓武者,Culture.kanto,
kanto_teppo_samurai,Kanto Teppo Samurai,关东铁炮武者,Culture.kanto,
kanto_samurai_infantry,Kanto Samurai Infantry,关东枪武者,Culture.kanto,
skilled_kanto_infantry,Skilled Kanto Infantry,关东熟练枪武者,Culture.kanto,
kanto_mounted_samurai,Kanto Mounted Samurai,关东骑马武者,Culture.kanto,
kanto_heavy_cavalry,Kanto Heavy Cavalry,关东重装骑马武者,Culture.kanto,
skilled_kanto_heavy_cavalry,Skilled Kanto Heavy Cavalry,关东熟练重装骑马武者,Culture.kanto,
kanto_elite_cavalry,Kanto Elite Cavalry,关东精锐骑马武者,Culture.kanto,
kinai_militia_peasant,Kinai Militia Peasant,畿内民兵,Culture.kinai,
kinai_ashigaru_vanguard,Ashigaru Vanguard,先阵足轻,Culture.kinai,
kinai_trained_ashigaru_vanguard,Trained Ashigaru Vanguard,熟练先阵足轻,Culture.kinai,
kinai_heavy_infantry_ashigaru,Heavy Infantry Ashigaru,重装足轻,Culture.kinai,
kinai_jizamurai,Kinai Jizamurai,畿内地侍,Culture.kinai,
kinai_yumi_samurai,Kinai Yumi Samurai,畿内弓武者,Culture.kinai,
skilled_kinai_yumi_samurai,Skilled Kinai Yumi Samurai,畿内熟练弓武者,Culture.kinai,
kinai_teppo_samurai,Kinai Teppo Samurai,畿内铁炮武者,Culture.kinai,
kinai_yari_samurai,Kinai Yari Samurai,畿内枪武者,Culture.kinai,
skilled_kinai_yari,Skilled Kinai Yari,畿内熟练枪武者,Culture.kinai,
kinai_katana_samurai,Kinai Katana Samurai,畿内刀武者,Culture.kinai,
skilled_kinai_katana,Skilled Kinai Katana Samurai,畿内熟练刀武者,Culture.kinai,
kinai_odachi_samurai,Kinai Odachi Samurai,畿内熟练大太刀武者,Culture.kinai,
kinai_mounted_samurai,Kinai Mounted Samurai,畿内骑马武者,Culture.kinai,
kinai_horse_archer_samurai,Kinai Horse Archer Samurai,畿内骑射武者,Culture.kinai,
lord_1_ashikaga,Ashikaga Yoshiaki,足利 义昭,Culture.kinai,
lord_1_ashikaga_1,Ashikaga Sako,佐古,Culture.kinai,
monk_temple_follower,Temple Follower,堂众,Culture.buddhists,
ikki_rebel,Ikki Rebel,一揆,Culture.buddhists,
ikki_agitator,Ikki Agitator,一揆煽动者,Culture.buddhists,
ikki_radical,Ikki Radical,狂热一揆,Culture.buddhists,
ikki_ranged_radical,Ranged Ikki Radical,狂热一揆射手,Culture.buddhists,
monk_temple_yumi_footsoldier,Temple Yumi Footsoldier,寺院弓持步兵,Culture.buddhists,
monk_yumi,Yumi Monk,弓僧兵,Culture.buddhists,
monk_yumi_skilled,Skilled Yumi Monk,熟练弓僧兵,Culture.buddhists,
monk_yumi_devoted,Devoted Yumi Monk,虔信弓僧兵,Culture.buddhists,
monk_teppo,Teppo Monk,铁炮僧兵,Culture.buddhists,
monk_teppo_marksman,Teppo Monk Marksman,铁炮恶法师,Culture.buddhists,
monk_temple_footsoldier,Temple Footsoldier,寺院步兵,Culture.buddhists,
monk_yari,Yari Monk,枪持僧兵,Culture.buddhists,
monk_yari_skilled,Skilled Yari Monk,熟练枪僧兵,Culture.buddhists,
monk_yari_devoted,Devoted Yari Monk,虔信枪僧兵,Culture.buddhists,
monk_sword,Sword Monk,刀持僧兵,Culture.buddhists,
monk_sword_skilled,Skilled Sword Monk,熟练刀持僧兵,Culture.buddhists,
monk_sword_devoted,Devoted Sword Monk,虔信刀持僧兵,Culture.buddhists,
monk_odachi_devoted,Devoted Odachi Monk,虔信大太刀僧兵,Culture.buddhists,
monk_naginata,Naginata Monk,薙刀僧兵,Culture.buddhists,
monk_naginata_skilled,Skilled Naginata Monk,熟练薙刀僧兵,Culture.buddhists,
monk_naginata_devoted,Devoted Naginata Monk,虔信薙刀僧兵,Culture.buddhists,
monk_onnamusha,Onna-musha,女武者,Culture.buddhists,
monk_onnamusha_gunner_devoted,Devoted Onna-musha Gunner,虔信铁炮女武者,Culture.buddhists,
monk_onnamusha_naginata_devoted,Devoted Naginata Onna-musha,虔信薙刀女武者,Culture.buddhists,
monk_onnamusha_horse_archer_devoted,Onnamusha Horse Archer,骑射女武者,Culture.buddhists,
nankai_militia_peasant,Nankai Militia Peasant,南海民兵,Culture.nankai,
nankai_ichiryogusoku,Ichiryogusoku,一领具足足轻,Culture.nankai,
trained_nankai_ichiryogusoku_swordsman,Trained Ichiryogusoku Swordsman,一领具足熟练刀足轻,Culture.nankai,
veteran_nankai_ichiryogusoku_swordsman,Veteran Ichiryogusoku Swordsman,一领具足资深刀足轻,Culture.nankai,
trained_nankai_ichiryogusoku_bowman,Trained Ichiryogusoku Bowman,一领具足熟练弓足轻,Culture.nankai,
veteran_nankai_ichiryogusoku_bowman,Veteran Ichiryogusoku Bowman,一领具足资深弓足轻,Culture.nankai,
trained_nankai_ichiryogusoku_spearman,Trained Ichiryogusoku Spearman,一领具足熟练枪足轻,Culture.nankai,
veteran_nankai_ichiryogusoku_spearman,Veteran Ichiryogusoku Spearman,一领具足资深枪足轻,Culture.nankai,
nankai_jizamurai,Nankai Jizamurai,南海地侍,Culture.nankai,
nankai_yumi_samurai,Nankai Yumi Samurai,南海弓武者,Culture.nankai,
skilled_nankai_yumi_samurai,Skilled Nankai Yumi Samurai,南海熟练弓武者,Culture.nankai,
nankai_teppo_samurai,Nankai Teppo Samurai,南海铁炮武者,Culture.nankai,
nankai_infantry_samurai,Nankai Samurai Infantry,南海枪武者,Culture.nankai,
skilled_nankai_infantry,Skilled Nankai Infantry,南海熟练枪武者,Culture.nankai,
nankai_mounted_samurai,Nankai Mounted Samurai,南海骑马武者,Culture.nankai,
skilled_nankai_horse_archer_samurai,Skilled Nankai Horse Archer Samurai,南海熟练骑射武者,Culture.nankai,
skilled_nankai_mounted_samurai,Skilled Nankai Mounted Samurai,南海熟练骑马武者,Culture.nankai,
spc_notable_saikai_0,Cautious imperial merchant,谨慎的帝国商人,Culture.saikai,
spc_notable_saikai_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.saikai,
spc_notable_saikai_1,"saikai merchant 3, ruthless",心狠手辣的西海商人,Culture.saikai,
spc_notable_saikai_1b,Cold imperial merchant,冷血的帝国商人,Culture.saikai,
spc_notable_saikai_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.saikai,
spc_notable_saikai_2b,"saikai merchant 6, cautious",谨慎的西海商人,Culture.saikai,
spc_notable_saikai_3,"saikai merchant 7, selfmade",奋斗中的西海商人,Culture.saikai,
spc_notable_saikai_3b,"saikai merchant 8, jocular",风趣的西海商人,Culture.saikai,
spc_notable_saikai_4,"saikai merchant 9, heiress",获得家族继承的西海商人,Culture.saikai,
spc_notable_saikai_4b,"saikai merchant 10, devious",狡诈的西海商人,Culture.saikai,
spc_notable_saikai_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.saikai,
spc_notable_saikai_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.saikai,
spc_notable_saikai_7,Female imperial mystic,女性帝国术士,Culture.saikai,
spc_notable_saikai_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.saikai,
spc_notable_saikai_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.saikai,
spc_notable_saikai_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.saikai,
spc_notable_saikai_10,Ironic imperial gang leader,刻薄的帝国帮派头目,Culture.saikai,
spc_notable_saikai_11,Intimidating male imperial gang leader,可怕的帝国男帮派头目,Culture.saikai,
spc_notable_saikai_gl4,Bestial male imperial gang leader,野蛮的帝国男帮派头目,Culture.saikai,
spc_notable_saikai_12,Female imperial gang leader,女性帝国帮派头目,Culture.saikai,
spc_notable_saikai_13,Menacing female imperial gang leader,险恶的帝国女帮派头目,Culture.saikai,
spc_notable_saikai_21,saikai gruff rural notable,粗鲁的西海乡村要人,Culture.saikai,
spc_notable_saikai_22,saikai rural notable agreeable,和蔼的西海乡村要人,Culture.saikai,
spc_saikai_headman_1,saikai rebellious headman,西海桀骜头人,Culture.saikai,
spc_saikai_headman_2,saikai conservative headman,西海保守头人,Culture.saikai,
spc_saikai_headman_3,saikai devious headman,西海狡猾头人,Culture.saikai,
spc_notable_nankai_0,Cautious imperial merchant,谨慎的帝国商人,Culture.nankai,
spc_notable_nankai_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.nankai,
spc_notable_nankai_1,"nankai merchant 3, ruthless",心狠手辣的南海商人,Culture.nankai,
spc_notable_nankai_1b,Cold imperial merchant,冷血的帝国商人,Culture.nankai,
spc_notable_nankai_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.nankai,
spc_notable_nankai_2b,"nankai merchant 6, cautious",谨慎的南海商人,Culture.nankai,
spc_notable_nankai_3,"nankai merchant 7, selfmade",奋斗中的南海商人,Culture.nankai,
spc_notable_nankai_3b,"nankai merchant 8, jocular",风趣的南海商人,Culture.nankai,
spc_notable_nankai_4,"nankai merchant 9, heiress",获得家族继承的南海商人,Culture.nankai,
spc_notable_nankai_4b,"nankai merchant 10, devious",狡诈的南海商人,Culture.nankai,
spc_notable_nankai_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.nankai,
spc_notable_nankai_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.nankai,
spc_notable_nankai_7,Female imperial mystic,女性帝国术士,Culture.nankai,
spc_notable_nankai_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.nankai,
spc_notable_nankai_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.nankai,
spc_notable_nankai_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.nankai,
spc_notable_nankai_10,Ironic imperial gang leader,刻薄的帝国帮派头目,Culture.nankai,
spc_notable_nankai_11,Intimidating male imperial gang leader,可怕的帝国男帮派头目,Culture.nankai,
spc_notable_nankai_gl4,Bestial male imperial gang leader,野蛮的帝国男帮派头目,Culture.nankai,
spc_notable_nankai_12,Female imperial gang leader,女性帝国帮派头目,Culture.nankai,
spc_notable_nankai_13,Menacing female imperial gang leader,险恶的帝国女帮派头目,Culture.nankai,
spc_notable_nankai_21,nankai gruff rural notable,粗鲁的南海乡村要人,Culture.nankai,
spc_notable_nankai_22,nankai rural notable agreeable,和蔼的南海乡村要人,Culture.nankai,
spc_nankai_headman_1,nankai rebellious headman,南海桀骜头人,Culture.nankai,
spc_nankai_headman_2,nankai conservative headman,南海保守头人,Culture.nankai,
spc_nankai_headman_3,nankai devious headman,南海狡猾头人,Culture.nankai,
spc_notable_sanyo_0,Cautious imperial merchant,谨慎的帝国商人,Culture.sanyo,
spc_notable_sanyo_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.sanyo,
spc_notable_sanyo_1,"sanyo merchant 3, ruthless",心狠手辣的山阳商人,Culture.sanyo,
spc_notable_sanyo_1b,Cold imperial merchant,冷血的帝国商人,Culture.sanyo,
spc_notable_sanyo_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.sanyo,
spc_notable_sanyo_2b,"sanyo merchant 6, cautious",谨慎的山阳商人,Culture.sanyo,
spc_notable_sanyo_3,"sanyo merchant 7, selfmade",奋斗中的山阳商人,Culture.sanyo,
spc_notable_sanyo_3b,"sanyo merchant 8, jocular",风趣的山阳商人,Culture.sanyo,
spc_notable_sanyo_4,"sanyo merchant 9, heiress",获得家族继承的山阳商人,Culture.sanyo,
spc_notable_sanyo_4b,"sanyo merchant 10, devious",狡诈的山阳商人,Culture.sanyo,
spc_notable_sanyo_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.sanyo,
spc_notable_sanyo_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.sanyo,
spc_notable_sanyo_7,Female imperial mystic,女性帝国术士,Culture.sanyo,
spc_notable_sanyo_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.sanyo,
spc_notable_sanyo_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.sanyo,
spc_notable_sanyo_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.sanyo,
spc_notable_sanyo_10,Ironic imperial gang leader,刻薄的帝国帮派头目,Culture.sanyo,
spc_notable_sanyo_11,Intimidating male imperial gang leader,可怕的帝国男帮派头目,Culture.sanyo,
spc_notable_sanyo_gl4,Bestial male imperial gang leader,野蛮的帝国男帮派头目,Culture.sanyo,
spc_notable_sanyo_12,Female imperial gang leader,女性帝国帮派头目,Culture.sanyo,
spc_notable_sanyo_13,Menacing female imperial gang leader,险恶的帝国女帮派头目,Culture.sanyo,
spc_notable_sanyo_21,sanyo gruff rural notable,粗鲁的山阳乡村要人,Culture.sanyo,
spc_notable_sanyo_22,sanyo rural notable agreeable,和蔼的山阳乡村要人,Culture.sanyo,
spc_sanyo_headman_1,sanyo rebellious headman,山阳桀骜头人,Culture.sanyo,
spc_sanyo_headman_2,sanyo conservative headman,山阳保守头人,Culture.sanyo,
spc_sanyo_headman_3,sanyo devious headman,山阳狡猾头人,Culture.sanyo,
spc_notable_kinai_0,Cautious imperial merchant,谨慎的帝国商人,Culture.kinai,
spc_notable_kinai_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.kinai,
spc_notable_kinai_1,"kinai merchant 3, ruthless",心狠手辣的畿内商人,Culture.kinai,
spc_notable_kinai_1b,Cold imperial merchant,冷血的帝国商人,Culture.kinai,
spc_notable_kinai_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.kinai,
spc_notable_kinai_2b,"kinai merchant 6, cautious",谨慎的畿内商人,Culture.kinai,
spc_notable_kinai_3,"kinai merchant 7, selfmade",奋斗中的畿内商人,Culture.kinai,
spc_notable_kinai_3b,"kinai merchant 8, jocular",风趣的畿内商人,Culture.kinai,
spc_notable_kinai_4,"kinai merchant 9, heiress",获得家族继承的畿内商人,Culture.kinai,
spc_notable_kinai_4b,"kinai merchant 10, devious",狡诈的畿内商人,Culture.kinai,
spc_notable_kinai_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.kinai,
spc_notable_kinai_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.kinai,
spc_notable_kinai_7,Female imperial mystic,女性帝国术士,Culture.kinai,
spc_notable_kinai_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.kinai,
spc_notable_kinai_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.kinai,
spc_notable_kinai_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.kinai,
spc_notable_kinai_10,Ironic imperial gang leader,刻薄的帝国帮派头目,Culture.kinai,
spc_notable_kinai_11,Intimidating male imperial gang leader,可怕的帝国男帮派头目,Culture.kinai,
spc_notable_kinai_gl4,Bestial male imperial gang leader,野蛮的帝国男帮派头目,Culture.kinai,
spc_notable_kinai_12,Female imperial gang leader,女性帝国帮派头目,Culture.kinai,
spc_notable_kinai_13,Menacing female imperial gang leader,险恶的帝国女帮派头目,Culture.kinai,
spc_notable_kinai_21,kinai gruff rural notable,粗鲁的畿内乡村要人,Culture.kinai,
spc_notable_kinai_22,kinai rural notable agreeable,和蔼的畿内乡村要人,Culture.kinai,
spc_kinai_headman_1,kinai rebellious headman,畿内桀骜头人,Culture.kinai,
spc_kinai_headman_2,kinai conservative headman,畿内保守头人,Culture.kinai,
spc_kinai_headman_3,kinai devious headman,畿内狡猾头人,Culture.kinai,
spc_notable_hokuriku_0,Cautious imperial merchant,谨慎的帝国商人,Culture.hokuriku,
spc_notable_hokuriku_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.hokuriku,
spc_notable_hokuriku_1,"hokuriku merchant 3, ruthless",心狠手辣的北陆商人,Culture.hokuriku,
spc_notable_hokuriku_1b,Cold imperial merchant,冷血的帝国商人,Culture.hokuriku,
spc_notable_hokuriku_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.hokuriku,
spc_notable_hokuriku_2b,"hokuriku merchant 6, cautious",谨慎的北陆商人,Culture.hokuriku,
spc_notable_hokuriku_3,"hokuriku merchant 7, selfmade",奋斗中的北陆商人,Culture.hokuriku,
spc_notable_hokuriku_3b,"hokuriku merchant 8, jocular",风趣的北陆商人,Culture.hokuriku,
spc_notable_hokuriku_4,"hokuriku merchant 9, heiress",获得家族继承的北陆商人,Culture.hokuriku,
spc_notable_hokuriku_4b,"hokuriku merchant 10, devious",狡诈的北陆商人,Culture.hokuriku,
spc_notable_hokuriku_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.hokuriku,
spc_notable_hokuriku_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.hokuriku,
spc_notable_hokuriku_7,Female imperial mystic,女性帝国术士,Culture.hokuriku,
spc_notable_hokuriku_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.hokuriku,
spc_notable_hokuriku_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.hokuriku,
spc_notable_hokuriku_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.hokuriku,
spc_notable_hokuriku_10,Ironic imperial gang leader,刻薄的帝国帮派头目,Culture.hokuriku,
spc_notable_hokuriku_11,Intimidating male imperial gang leader,可怕的帝国男帮派头目,Culture.hokuriku,
spc_notable_hokuriku_gl4,Bestial male imperial gang leader,野蛮的帝国男帮派头目,Culture.hokuriku,
spc_notable_hokuriku_12,Female imperial gang leader,女性帝国帮派头目,Culture.hokuriku,
spc_notable_hokuriku_13,Menacing female imperial gang leader,险恶的帝国女帮派头目,Culture.hokuriku,
spc_notable_hokuriku_21,hokuriku gruff rural notable,粗鲁的北陆乡村要人,Culture.hokuriku,
spc_notable_hokuriku_22,hokuriku rural notable agreeable,和蔼的北陆乡村要人,Culture.hokuriku,
spc_hokuriku_headman_1,hokuriku rebellious headman,北陆桀骜头人,Culture.hokuriku,
spc_hokuriku_headman_2,hokuriku conservative headman,北陆保守头人,Culture.hokuriku,
spc_hokuriku_headman_3,hokuriku devious headman,北陆狡猾头人,Culture.hokuriku,
spc_notable_tosan_0,Cautious imperial merchant,谨慎的帝国商人,Culture.tosan,
spc_notable_tosan_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.tosan,
spc_notable_tosan_1,"tosan merchant 3, ruthless",心狠手辣的东山商人,Culture.tosan,
spc_notable_tosan_1b,Cold imperial merchant,冷血的帝国商人,Culture.tosan,
spc_notable_tosan_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.tosan,
spc_notable_tosan_2b,"tosan merchant 6, cautious",谨慎的东山商人,Culture.tosan,
spc_notable_tosan_3,"tosan merchant 7, selfmade",奋斗中的东山商人,Culture.tosan,
spc_notable_tosan_3b,"tosan merchant 8, jocular",风趣的东山商人,Culture.tosan,
spc_notable_tosan_4,"tosan merchant 9, heiress",获得家族继承的东山商人,Culture.tosan,
spc_notable_tosan_4b,"tosan merchant 10, devious",狡诈的东山商人,Culture.tosan,
spc_notable_tosan_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.tosan,
spc_notable_tosan_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.tosan,
spc_notable_tosan_7,Female imperial mystic,女性帝国术士,Culture.tosan,
spc_notable_tosan_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.tosan,
spc_notable_tosan_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.tosan,
spc_notable_tosan_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.tosan,
spc_notable_tosan_10,Ironic imperial gang leader,刻薄的帝国帮派头目,Culture.tosan,
spc_notable_tosan_11,Intimidating male imperial gang leader,可怕的帝国男帮派头目,Culture.tosan,
spc_notable_tosan_gl4,Bestial male imperial gang leader,野蛮的帝国男帮派头目,Culture.tosan,
spc_notable_tosan_12,Female imperial gang leader,女性帝国帮派头目,Culture.tosan,
spc_notable_tosan_13,Menacing female imperial gang leader,险恶的帝国女帮派头目,Culture.tosan,
spc_notable_tosan_21,tosan gruff rural notable,粗鲁的东山乡村要人,Culture.tosan,
spc_notable_tosan_22,tosan rural notable agreeable,和蔼的东山乡村要人,Culture.tosan,
spc_tosan_headman_1,tosan rebellious headman,东山桀骜头人,Culture.tosan,
spc_tosan_headman_2,tosan conservative headman,东山保守头人,Culture.tosan,
spc_tosan_headman_3,tosan devious headman,东山狡猾头人,Culture.tosan,
spc_notable_tokai_0,Cautious imperial merchant,谨慎的帝国商人,Culture.tokai,
spc_notable_tokai_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.tokai,
spc_notable_tokai_1,"tokai merchant 3, ruthless",心狠手辣的东海商人,Culture.tokai,
spc_notable_tokai_1b,Cold imperial merchant,冷血的帝国商人,Culture.tokai,
spc_notable_tokai_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.tokai,
spc_notable_tokai_2b,"tokai merchant 6, cautious",谨慎的东海商人,Culture.tokai,
spc_notable_tokai_3,"tokai merchant 7, selfmade",奋斗中的东海商人,Culture.tokai,
spc_notable_tokai_3b,"tokai merchant 8, jocular",风趣的东海商人,Culture.tokai,
spc_notable_tokai_4,"tokai merchant 9, heiress",获得家族继承的东海商人,Culture.tokai,
spc_notable_tokai_4b,"tokai merchant 10, devious",狡诈的东海商人,Culture.tokai,
spc_notable_tokai_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.tokai,
spc_notable_tokai_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.tokai,
spc_notable_tokai_7,Female imperial mystic,女性帝国术士,Culture.tokai,
spc_notable_tokai_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.tokai,
spc_notable_tokai_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.tokai,
spc_notable_tokai_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.tokai,
spc_notable_tokai_10,Ironic imperial gang leader,刻薄的帝国帮派头目,Culture.tokai,
spc_notable_tokai_11,Intimidating male imperial gang leader,可怕的帝国男帮派头目,Culture.tokai,
spc_notable_tokai_gl4,Bestial male imperial gang leader,野蛮的帝国男帮派头目,Culture.tokai,
spc_notable_tokai_12,Female imperial gang leader,女性帝国帮派头目,Culture.tokai,
spc_notable_tokai_13,Menacing female imperial gang leader,险恶的帝国女帮派头目,Culture.tokai,
spc_notable_tokai_21,tokai gruff rural notable,粗鲁的东海乡村要人,Culture.tokai,
spc_notable_tokai_22,tokai rural notable agreeable,和蔼的东海乡村要人,Culture.tokai,
spc_tokai_headman_1,tokai rebellious headman,东海桀骜头人,Culture.tokai,
spc_tokai_headman_2,tokai conservative headman,东海保守头人,Culture.tokai,
spc_tokai_headman_3,tokai devious headman,东海狡猾头人,Culture.tokai,
spc_notable_kanto_0,Cautious imperial merchant,谨慎的帝国商人,Culture.kanto,
spc_notable_kanto_0b,{FIRSTNAME} the Vintner,“酒商”{FIRSTNAME},Culture.kanto,
spc_notable_kanto_1,"kanto merchant 3, ruthless",心狠手辣的关东商人,Culture.kanto,
spc_notable_kanto_1b,Cold imperial merchant,冷血的帝国商人,Culture.kanto,
spc_notable_kanto_2,{FIRSTNAME} the Saltpanner,“盐场工”{FIRSTNAME},Culture.kanto,
spc_notable_kanto_2b,"kanto merchant 6, cautious",谨慎的关东商人,Culture.kanto,
spc_notable_kanto_3,"kanto merchant 7, selfmade",奋斗中的关东商人,Culture.kanto,
spc_notable_kanto_3b,"kanto merchant 8, jocular",风趣的关东商人,Culture.kanto,
spc_notable_kanto_4,"kanto merchant 9, heiress",获得家族继承的关东商人,Culture.kanto,
spc_notable_kanto_4b,"kanto merchant 10, devious",狡诈的关东商人,Culture.kanto,
spc_notable_kanto_5,Messianic imperial preacher,弥赛亚的帝国传教士,Culture.kanto,
spc_notable_kanto_6,Puritan imperial preacher,清教徒的帝国传教士,Culture.kanto,
spc_notable_kanto_7,Female imperial mystic,女性帝国术士,Culture.kanto,
spc_notable_kanto_8,Imperial gruff labor leader,粗鲁的帝国劳工领袖,Culture.kanto,
spc_notable_kanto_9,Imperial outgoing labor leader,外向的帝国劳工领袖,Culture.kanto,
spc_notable_kanto_gl1,Protective imperial male gang leader,保护性的帝国男帮派头目,Culture.kanto,
