ID,原版编号,外观ID,模板NPC,姓名,别名,苗字,名,罗马音名,文化,性别,生年,登场,终年,死因,父亲,母,配偶,祖父,亲族,仕官倾向,仕官相性,亲密相性,性情,精神,主义,行动,情义,野心,DesireType,喜好,饮酒,出身,物欲,统率,武力,政务,智谋,魅力,足轻,骑马,火枪,水军,弓术,武艺,军学,忍术,建筑,开垦,矿山,算术,礼法,辩才,茶道,医术,合战卡,秘技卡,称号卡,亲密获取,组合获取,事件获取,登场_1554,姓名_1554,身份_1554,立场_1554,所属势力_1554,家族_1554,所属据点_1554,所属流派_1554,登场_1560,姓名_1560,身份_1560,立场_1560,所属势力_1560,家族_1560,所属据点_1560,所属流派_1560,登场_1568,姓名_1568,身份_1568,立场_1568,所属势力_1568,家族_1568,所属据点_1568,所属流派_1568,登场_1575,姓名_1575,身份_1575,立场_1575,所属势力_1575,家族_1575,所属据点_1575,所属流派_1575,登场_1582,姓名_1582,身份_1582,立场_1582,所属势力_1582,家族_1582,所属据点_1582,所属流派_1582,登场_1598,姓名_1598,身份_1598,立场_1598,所属势力_1598,家族_1598,所属据点_1598,所属流派_1598,登场_1549,姓名_1549,身份_1549,立场_1549,所属势力_1549,所属据点_1549,所属流派_1549,登场_1584,姓名_1584,身份_1584,立场_1584,所属势力_1584,所属据点_1584,所属流派_1584,登场_dream1560,姓名_dream1560,身份_dream1560,立场_dream1560,所属势力_dream1560,所属据点_dream1560,所属流派_dream1560,外观描述_光荣,立绘阶段,Persona,列传,列传原文
lord_tk5_584,584,584,,蜂须贺家政,蜂須賀家政,蜂须贺,家政,Hachisuka Iemasa,nankai,1,1559,1573,1638,病死,lord_tk5_585,,,,lord_tk5_585|lord_tk5_881,只限武将,4,4,温和,胆小,普通,普通,重视情义,60,艺术品,普通,普通,源氏,刀剑,64,54,70,74,65,2,2,2,1,1,1,1,0,0,1,1,1,0,0,1,0,无,强袭,无,无要求,,,未登场,蜂须贺家政,浪人,其他,无,,井之口之町,无,未登场,蜂须贺家政,浪人,其他,无,,井之口之町,无,未登场,蜂须贺家政,足轻组头,陪臣（蜂须贺正胜）,织田家,clan_hachisuka_1,岐阜城,无,已登场,蜂须贺家政,足轻大将,陪臣（羽柴秀吉）,织田家,clan_kinoshita_1,长滨城,无,已登场,蜂须贺家政,足轻大将,陪臣（羽柴秀吉）,织田家,clan_kinoshita_1,姬路城,无,已登场,蜂须贺家政,大名,首领,蜂须贺家,clan_hachisuka_1,德岛城,无,未登场,蜂须贺家政,浪人,其他,无,井之口之町,无,已登场,蜂须贺家政,足轻大将,陪臣（蜂须贺正胜）,羽柴家,上月城,无,已登场,蜂须贺家政,浪人,其他,无,鸟取之町,无,,"[{""stage"":"""",""tkid"":""584"",""ref"":""584"",""emotion"":0}]",,TAIKOU_bio_584,豐臣家臣，正勝嫡子。先仕織田信長，後從豐臣秀吉。因進攻中國地方之功被黃母衣派吸納。進而積極轉戰四國和九州，在阿波德島獲得領地。關原之戰時並未出征，僅送其子至鎮加入東軍。
lord_tk5_585,585,585,,蜂须贺小六,蜂須賀小六|蜂须贺正胜|蜂須賀正勝,蜂须贺,小六,Hachisuka Koroku,sanyo,1,1526,1554,1586,病死,,,,,lord_tk5_584|lord_tk5_881,全职种,10,10,性急,勇敢,理想,轻率,重视情义,72,武具,贪心,嗜酒如命,源氏,刀剑,73,85,72,83,74,4,2,3,0,2,3,2,3,2,2,1,2,0,0,1,0,焙烙，鬼谋，错乱之术,强袭，连续斩，拔突，二连苦无，半月，急所击，刚弓，刚力，铁壁,无,不可,,主角丰臣秀吉，墨俣筑城战胜利,已登场,蜂须贺小六,浪人,其他,无,,井之口之町,无,已登场,蜂须贺小六,浪人,其他,无,,井之口之町,无,已登场,蜂须贺正胜,足轻大将,陪臣（木下藤吉郎）,织田家,clan_hachisuka_1,岐阜城,无,已登场,蜂须贺正胜,部将,陪臣（羽柴秀吉）,织田家,clan_kinoshita_1,长滨城,无,已登场,蜂须贺正胜,部将,陪臣（羽柴秀吉）,织田家,clan_kinoshita_1,姬路城,无,已死亡,蜂须贺正胜,无效,无效,无,clan_hachisuka_1,无效,无,已登场,蜂须贺小六,浪人,其他,无,井之口之町,无,已登场,蜂须贺正胜,城主,直臣,羽柴家,上月城,无,已登场,蜂须贺小六,侍大将,直臣,六角家,大坂城,无,,"[{""stage"":"""",""tkid"":""585"",""ref"":""585"",""emotion"":0}]",,TAIKOU_bio_585,豐臣家臣。人稱小六。為以尾張‧美濃國境附近為根據地的野武士集團的頭目。在幫助秀吉建造墨股一夜城之後，便擔任參謀職從軍參與諸會戰。在政務及諜報工作也發揮了相當的能力。因四國征伐之功而受封阿波，在讓出家督後隱居。
lord_tk5_586,586,586,,蜂屋赖隆,蜂屋賴隆,蜂屋,赖隆,Hachiya Yoritaka,kinai,1,1534,1554,1589,病死,,,,,,全职种,2,2,普通,普通,普通,普通,普通,58,武具,普通,嗜酒如命,藤原氏,刀剑,61,59,33,42,52,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,无,强袭,无,一般条件,,,已登场,蜂屋赖隆,侍大将,直臣,斋藤家,clan_saitoo_1,稻叶山城,无,已登场,蜂屋赖隆,足轻组头,直臣,斋藤家,clan_saitoo_2,稻叶山城,无,已登场,蜂屋赖隆,侍大将,直臣,织田家,clan_oda_1,岐阜城,无,已登场,蜂屋赖隆,侍大将,直臣,织田家,clan_oda_1,岐阜城,无,已登场,蜂屋赖隆,侍大将,直臣,织田家,clan_oda_1,安土城,无,已死亡,蜂屋赖隆,无效,无效,无,,无效,无,已登场,蜂屋赖隆,浪人,其他,无,井之口之町,无,已登场,蜂屋赖隆,城主,直臣,羽柴家,金崎城,无,已登场,蜂屋赖隆,浪人,其他,无,温泉津之町,无,,"[{""stage"":"""",""tkid"":""586"",""ref"":""586"",""emotion"":0}]",,TAIKOU_bio_586,織田家臣。黑母衣眾之一。經齋藤家成為織田信長的大臣。以後率領遊軍而出走各地。在入京時是先頭部隊。在本能寺事變後從屬豐臣秀吉，俸祿越前敦賀４萬石，人稱羽柴敦賀侍從。
lord_tk5_587,587,587|1177,,服部半藏,,服部,半藏,Hattori Hanzo,tokai,1,1542,1556,1596,病死,,,,,,全职种,90,90,普通,普通,普通,慎重,重视情义,23,书籍,无欲,普通,平氏,枪,57,90,10,75,58,4,1,2,0,3,3,2,4,0,0,1,2,2,0,0,3,破技之术，雾隐之术,强袭，连续斩，拔突，粘花，二连苦无，半月，刚弓，卷枪，引落，柄返，刚力，铁壁，伤药,枪术能手,无要求,,,未登场,服部半藏,足轻大将,陪臣（松平元康）,今川家,clan_tokugawa_1,骏府城,无,已登场,服部半藏,足轻组头,陪臣（松平元康）,今川家,clan_tokugawa_1,冈崎城,无,已登场,服部半藏,足轻大将,直臣,德川家,clan_tokugawa_1,冈崎城,无,已登场,服部半藏,足轻大将,直臣,德川家,clan_tokugawa_1,滨松城,无,已登场,服部半藏,足轻大将,直臣,德川家,clan_tokugawa_1,滨松城,无,已死亡,服部半藏,无效,无效,无,,无效,无,未登场,服部半藏,足轻大将,直臣,松平家,冈崎城,无,已登场,服部半藏,足轻大将,直臣,德川家,滨松城,无,已登场,服部半藏,浪人,其他,无,小仓之町,无,"[{""stage"":""侍"",""tkid"":""587"",""ref"":"""",""emotion"":1},{""stage"":""忍"",""tkid"":""1177"",""ref"":"""",""emotion"":1}]","[{""stage"":""侍"",""tkid"":""587"",""ref"":""587"",""emotion"":1},{""stage"":""忍"",""tkid"":""1177"",""ref"":""1177"",""emotion"":1}]",,TAIKOU_bio_587,德川家臣。半三保長之子。亦稱正成。與伊賀服部同族。率領伊賀的秘密部隊立下許多戰功。本能寺事變時，擔任家康「穿越伊賀」行動的護衛，使家康平安回國。綽號「神奇半藏」。
lord_tk5_588,588,588,,堀立直正,,堀立,直正,Hori Tatsuaki,sanyo,1,1506,1554,1579,病死,,,,,,全职种,36,36,温和,勇敢,普通,普通,普通,42,南蛮物,普通,普通,其他,枪,31,56,66,50,52,1,0,0,2,0,0,0,1,0,1,1,3,2,2,1,1,无,拔突，丢钱，大宴宾客,风雅之士,一般条件,,,已登场,堀立直正,当家,首领,下关屋,clan_hori_1,赤间关之町,无,已登场,堀立直正,当家,首领,下关屋,clan_hori_1,赤间关之町,无,已登场,堀立直正,当家,首领,下关屋,clan_hori_1,赤间关之町,无,已登场,堀立直正,浪人,其他,无,,赤间关之町,无,已死亡,堀立直正,无效,无效,无,,无效,无,已死亡,堀立直正,无效,无效,无,,无效,无,已登场,堀立直正,当家,首领,下关屋,赤间关之町,无,已死亡,堀立直正,无效,无效,无,无效,无,已登场,堀立直正,浪人,其他,无,松江之町,无,,"[{""stage"":"""",""tkid"":""588"",""ref"":""588"",""emotion"":0}]",,TAIKOU_bio_588,毛利家家臣。本來是商人，以安藝為據點在瀨戶內海從事交易。在毛利元就攻下安藝的佐東銀山城後成為部下，投下私有財產來修築城池及管理街町，對毛利家有很大的貢獻。當毛利家支配赤間關（下關）之後，擔任了二十年以上的關代官。
lord_tk5_589,589,589,,花房正成,,花房,正成,Hanafusa Masanari,sanyo,1,1555,1569,1623,病死,lord_tk5_590,,,,lord_tk5_590,全职种,0,0,普通,普通,普通,普通,普通,30,书籍,无欲,普通,源氏,刀剑,68,58,44,75,43,3,2,2,2,1,1,3,0,0,0,0,0,1,0,0,0,无,强袭,无,无要求,,,未登场,花房正成,足轻组头,陪臣（花房正幸）,浦上家,clan_hanafusa_1,天神山城,无,未登场,花房正成,足轻组头,陪臣（花房正幸）,浦上家,clan_hanafusa_1,天神山城,无,未登场,花房正成,足轻组头,陪臣（花房正幸）,浦上家,clan_hanafusa_1,天神山城,无,已登场,花房正成,足轻组头,陪臣（宇喜多直家）,浦上家,clan_ukita_1,冈山城,无,已登场,花房正成,足轻大将,直臣,宇喜多家,clan_ukita_1,冈山城,无,已登场,花房正成,侍大将,直臣,宇喜多家,clan_ukita_1,冈山城,无,未登场,花房正成,足轻组头,陪臣（花房正幸）,浦上家,天神山城,无,已登场,花房正成,侍大将,直臣,宇喜多家,冈山城,无,已登场,花房正成,浪人,其他,无,金泽之町,无,,"[{""stage"":"""",""tkid"":""589"",""ref"":""589"",""emotion"":0}]",,TAIKOU_bio_589,宇喜多家臣。正幸之子。秀吉在征討中國時，以宇喜多家的名義出來迎接，並進言運用水攻進攻高松城。高松城陷落後，因其功勞而作了宇喜多家家老，掌管高松城。之後由於內亂而出走。
lord_tk5_590,590,590,,花房正幸,,花房,正幸,Hanafusa Masayuki,sanyo,1,1524,1554,1605,病死,,,,,lord_tk5_589,只限武将,0,0,普通,普通,理想,慎重,普通,40,书籍,无欲,普通,源氏,弓,59,82,56,51,76,1,1,1,0,4,3,1,0,1,1,0,0,4,2,2,0,弓箭乱射,强袭，连续斩，拔突，刚弓，神弓，天弓，刚力，铁壁，心眼,弓术名人,无要求,,,已登场,花房正幸,足轻大将,陪臣（宇喜多直家）,浦上家,clan_hanafusa_1,天神山城,无,已登场,花房正幸,足轻大将,陪臣（宇喜多直家）,浦上家,clan_hanafusa_1,天神山城,无,已登场,花房正幸,足轻大将,陪臣（宇喜多直家）,浦上家,clan_hanafusa_1,天神山城,无,已登场,花房正幸,足轻大将,陪臣（宇喜多直家）,浦上家,clan_ukita_1,冈山城,无,已登场,花房正幸,侍大将,直臣,宇喜多家,clan_ukita_1,冈山城,无,已登场,花房正幸,侍大将,直臣,宇喜多家,clan_ukita_1,冈山城,无,已登场,花房正幸,足轻大将,陪臣（宇喜多直家）,浦上家,天神山城,无,已登场,花房正幸,家老,直臣,宇喜多家,冈山城,无,已登场,花房正幸,浪人,其他,无,鹿儿岛之町,无,,"[{""stage"":"""",""tkid"":""590"",""ref"":""590"",""emotion"":0}]",,TAIKOU_bio_590,宇喜多家臣。備前蟲明城主。是支持主公直家創業的重臣之一。善於拉弓射箭天下聞名，不僅武功高強，還專長和歌，是從細川藤孝處接受古今傳授的文人。
lord_tk5_591,591,591,,花房职秀,花房職秀,花房,职秀,Hanafusa Norihide,kanto,1,1549,1563,1616,病死,,,,,,只限武将,0,0,性急,勇敢,理想,轻率,重视情义,22,武具,普通,普通,源氏,枪,62,78,33,30,68,2,3,2,1,1,3,1,0,0,0,0,0,1,3,1,0,无,强袭，连续斩，拔突，粘花，卷枪，引落，柄返，刚力，铁壁,无,无要求,,,未登场,花房职秀,足轻组头,陪臣（宇喜多直家）,浦上家,clan_ukita_1,天神山城,无,未登场,花房职秀,足轻组头,陪臣（宇喜多直家）,浦上家,clan_ukita_1,天神山城,无,已登场,花房职秀,足轻组头,陪臣（宇喜多直家）,浦上家,clan_ukita_1,天神山城,无,已登场,花房职秀,足轻组头,陪臣（宇喜多直家）,浦上家,clan_ukita_1,冈山城,无,已登场,花房职秀,足轻大将,直臣,宇喜多家,clan_ukita_1,冈山城,无,已登场,花房职秀,侍大将,直臣,佐竹家,clan_satake_2,水户城,无,未登场,花房职秀,足轻组头,陪臣（宇喜多直家）,浦上家,天神山城,无,已登场,花房职秀,足轻大将,直臣,宇喜多家,冈山城,无,已登场,花房职秀,浪人,其他,无,安土之町,无,,"[{""stage"":"""",""tkid"":""591"",""ref"":""591"",""emotion"":0}]",,TAIKOU_bio_591,宇喜多家臣。每次戰役他總是最先闖入敵陣，最先立功的勇士。攻打小田原時在陣營中辱罵正在欣賞他的秀吉，反而其大膽之舉被秀吉所稱讚，而留下佳話。之後因向主公秀家諫言而受懲罰出走。
lord_tk5_592,592,592,,马场信春,馬場信房|馬場信春,马场,信春,Baba Nobuharu,tosan,1,1515,1554,1575,战死,,,,,,只限武将,59,59,普通,勇敢,普通,普通,普通,34,武具,无欲,普通,源氏,刀剑,79,83,52,75,76,2,3,2,0,2,3,3,0,3,1,1,1,1,1,0,0,风林火山,强袭，连续斩，拔突，刚弓，刚力，铁壁,无,一般条件,,,已登场,马场信春,家老,直臣,武田家,clan_baba_1,踯躅崎馆,无,已登场,马场信春,家老,直臣,武田家,clan_baba_1,踯躅崎馆,无,已登场,马场信春,家老,直臣,武田家,clan_takeda_1,踯躅崎馆,无,已登场,马场信春,家老,直臣,武田家,clan_takeda_2,踯躅崎馆,无,已死亡,马场信春,无效,无效,无,,无效,无,已死亡,马场信春,无效,无效,无,,无效,无,已登场,马场信春,部将,直臣,武田家,踯躅崎馆,无,已死亡,马场信春,无效,无效,无,无效,无,已登场,马场信春,头目,首领,风魔众,风魔之里,无,,"[{""stage"":"""",""tkid"":""592"",""ref"":""592"",""emotion"":0}]",,TAIKOU_bio_592,武田家臣。武田家四名臣之一。前後侍奉了武田家三代人。征戰四十載，無一次負傷，人稱「美濃硬漢」。長篠之戰時為掩護勝賴撤退，擔任殿後部隊戰死沙場。
lord_tk5_593,593,593,,林崎甚助,,林崎,甚助,Hayashizaki Jinsuke,ou,1,1542,1557,1618,病死,,,,,,没那个意思,15,50,温和,勇敢,普通,普通,重视情义,35,武具,无欲,滴酒不沾,其他,刀剑,11,90,9,38,60,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,1,无,强袭，连续斩，居合斩，卍字拔，拔突，二连苦无，当身，浪返，刚力，铁壁，辱骂,剑豪,一般条件,,,未登场,林崎甚助,浪人,其他,无,,酒田之町,新当流,已登场,林崎甚助,师范,其他,无,,酒田之町,林崎梦想流,已登场,林崎甚助,师范,其他,无,,酒田之町,林崎梦想流,已登场,林崎甚助,师范,其他,无,,酒田之町,林崎梦想流,已登场,林崎甚助,师范,其他,无,,酒田之町,林崎梦想流,已登场,林崎甚助,师范,其他,无,,酒田之町,林崎梦想流,已登场,林崎甚助,师范,其他,无,酒田之町,新当流,已登场,林崎甚助,师范,其他,无,酒田之町,林崎梦想流,已登场,林崎甚助,师范,其他,无,酒田之町,林崎梦想流,,"[{""stage"":"""",""tkid"":""593"",""ref"":""593"",""emotion"":0}]",,TAIKOU_bio_593,劍術家。名為重信。居合道的開山祖師。自幼父親被殺害，抱著復仇之心到陸奧楯岡的林崎神社參拜。思考出使用長柄刀的構想而領悟了神夢想林崎流拔刀術。使用此技報了父仇之後，浪跡各國傳承居合道，對於現今的居合各派也有極大的影響。
lord_tk5_594,594,594,,林秀贞,林秀貞,林,秀贞,Hayashi Hidezane,tokai,1,1514,1554,1580,病死,,,,,,只限武将,1,75,温和,普通,普通,普通,不重情义,49,书籍,贪心,普通,其他,刀剑,38,30,62,67,66,0,0,0,0,1,0,0,0,2,2,1,2,2,1,1,0,无,强袭,无,一般条件,,,已登场,林秀贞,部将,陪臣（织田信胜）,织田家,clan_oda_2,那古野城,无,已登场,林秀贞,城主,直臣,织田家,clan_oda_1,那古野城,无,已登场,林秀贞,家老,直臣,织田家,clan_oda_1,岐阜城,无,已登场,林秀贞,城主,直臣,织田家,clan_oda_1,那古野城,无,已死亡,林秀贞,无效,无效,无,,无效,无,已死亡,林秀贞,无效,无效,无,,无效,无,已登场,林秀贞,侍大将,陪臣（织田信胜）,织田家,那古野城,无,已死亡,林秀贞,无效,无效,无,无效,无,已登场,林秀贞,浪人,其他,无,八代之町,无,,"[{""stage"":"""",""tkid"":""594"",""ref"":""594"",""emotion"":0}]",,TAIKOU_bio_594,織田家臣。家老之首。從信秀一代開始即侍奉織田家。在爭奪主家家督之位時，身為信長的家老，卻擁立其弟。信行失，得到允許又回歸作信長的屬下。之後無太大建樹，後來因擁立信行之罪遭人舊事重提而遭放逐。
lord_tk5_595,595,595,,原田宗时,原田宗時,原田,宗时,Harada Munetoki,ou,1,1565,1579,1593,病死,,,,,,只限武将,60,60,性急,勇敢,普通,轻率,普通,58,武具,普通,普通,其他,刀剑,60,70,25,52,36,2,1,1,0,1,3,1,0,0,0,0,0,1,0,0,0,无,强袭，连续斩，拔突，刚力，铁壁,无,无要求,,,未登场,原田宗时,足轻组头,直臣,伊达家,clan_date_1,米泽城,无,未登场,原田宗时,足轻组头,直臣,伊达家,clan_date_1,米泽城,无,未登场,原田宗时,足轻组头,直臣,伊达家,clan_date_2,米泽城,无,未登场,原田宗时,足轻组头,直臣,伊达家,clan_date_2,米泽城,无,已登场,原田宗时,足轻组头,直臣,伊达家,clan_date_2,米泽城,无,已死亡,原田宗时,无效,无效,无,,无效,无,未登场,原田宗时,足轻组头,直臣,伊达家,米泽城,无,已登场,原田宗时,足轻组头,直臣,伊达家,米泽城,无,已登场,原田宗时,浪人,其他,无,鹿岛之町,无,,"[{""stage"":"""",""tkid"":""595"",""ref"":""595"",""emotion"":0}]",,TAIKOU_bio_595,伊達家臣。繼承無嫡子的宗政家業，１８歲時即被給予兵馬大權，數次交戰屢立戰功。作為政宗的宿老成為近侍，而且行事圓滑。死後，為悼念他政宗作國風六首。
lord_tk5_596,596,596,,原虎胤,,原,虎胤,Hara Toratane,tosan,1,1497,1554,1564,病死,,,,,,只限武将,70,70,性急,勇敢,理想,普通,普通,58,武具,普通,嗜酒如命,藤原氏,刀剑,88,76,23,31,56,3,3,0,1,2,2,1,2,0,0,0,0,0,0,0,0,无,强袭，拔突，二连苦无，刚弓，铁壁,无,一般条件,,,已登场,原虎胤,部将,直臣,武田家,clan_takeda_1,踯躅崎馆,无,已登场,原虎胤,部将,直臣,武田家,clan_takeda_1,踯躅崎馆,无,已死亡,原虎胤,无效,无效,无,,无效,无,已死亡,原虎胤,无效,无效,无,,无效,无,已死亡,原虎胤,无效,无效,无,,无效,无,已死亡,原虎胤,无效,无效,无,,无效,无,已登场,原虎胤,部将,直臣,武田家,踯躅崎馆,无,已死亡,原虎胤,无效,无效,无,无效,无,已登场,原虎胤,中忍,直臣,伊贺众,伊贺之里,无,,"[{""stage"":"""",""tkid"":""596"",""ref"":""596"",""emotion"":0}]",,TAIKOU_bio_596,武田家家臣。友胤之子。又稱為美濃守。從信虎尚在的時期就已仕官，為信玄的麾下重臣。生涯中總共參加了三十八次合戰，全身總共有五十處以上的傷跡，又有「鬼美濃」之稱。雖然在之後馬場信房亦稱為美濃守，但據說這只是他想仿傚原虎胤的武勇。
lord_tk5_597,597,597,,原昌胤,,原,昌胤,Hara Masatane,tosan,1,1531,1554,1575,战死,,,,,,只限武将,62,62,普通,普通,普通,轻率,普通,40,武具,普通,普通,藤原氏,刀剑,62,71,16,42,51,2,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,无,强袭,无,无要求,,,已登场,原昌胤,侍大将,直臣,武田家,clan_baba_1,踯躅崎馆,无,已登场,原昌胤,侍大将,直臣,武田家,clan_baba_1,踯躅崎馆,无,已登场,原昌胤,部将,直臣,武田家,clan_takeda_1,踯躅崎馆,无,已登场,原昌胤,侍大将,直臣,武田家,clan_takeda_2,踯躅崎馆,无,已死亡,原昌胤,无效,无效,无,,无效,无,已死亡,原昌胤,无效,无效,无,,无效,无,已登场,原昌胤,部将,直臣,武田家,踯躅崎馆,无,已死亡,原昌胤,无效,无效,无,无效,无,已登场,原昌胤,浪人,其他,无,八代之町,无,,"[{""stage"":"""",""tkid"":""597"",""ref"":""597"",""emotion"":0}]",,TAIKOU_bio_597,武田家臣。昌俊之子，亦稱隼人佐，或昌勝。武田二十四將之一，任陣馬奉行。通曉地理、地形，在各種戰鬥中發揮才能。武田信玄曾說「凡佈陣方面就請委派隼人」。長篠之戰時中彈陣亡。
lord_tk5_598,598,598,,播磨屋宗德,,播磨屋,宗德,Harimaya Munenori,nankai,1,1560,1574,1648,病死,,,,,,武将以外优先,74,74,温和,普通,理想,普通,普通,44,艺术品,贪心,嗜酒如命,其他,枪,17,9,68,56,45,0,0,0,1,0,0,0,0,3,2,1,3,2,3,2,2,威吓,拔突，丢钱,无,一般条件,,,未登场,播磨屋宗德,浪人,其他,无,,浦户之町,无,未登场,播磨屋宗德,浪人,其他,无,,浦户之町,无,未登场,播磨屋宗德,浪人,其他,无,,浦户之町,无,已登场,播磨屋宗德,浪人,其他,无,,浦户之町,无,已登场,播磨屋宗德,当家,首领,播磨屋,clan_harimaya_1,浦户之町,无,已登场,播磨屋宗德,当家,首领,播磨屋,clan_harimaya_1,浦户之町,无,未登场,播磨屋宗德,浪人,其他,无,浦户之町,无,已登场,播磨屋宗德,当家,首领,播磨屋,浦户之町,无,已登场,播磨屋宗德,浪人,其他,无,土崎凑之町,无,,"[{""stage"":"""",""tkid"":""598"",""ref"":""598"",""emotion"":0}]",,TAIKOU_bio_598,土佐的豪商。人稱九郎右衛門。受到被長宗我部家的招徠而到了土佐。除了以特權商人之身進行商業活動之外，也以町年寄的身份致力於城下町的發展。據說之後土佐藩主禁止了商業活動，此人便專心致力於町的營運上。宗德在高知堀川所建築的「播磨屋橋」之名，至今還被延用。
