StringId	LocalizationId	EnglishName	ChineseName	Faction	Culture
lord_1_inawashiro_3	scnJL5kL	Inawashiro Munekuni	猪苗代 宗国	Faction.clan_inawashiro_1	Culture.ou
lord_1_inawashiro_4	9wTMtQuw	Inawashiro Moriaki	猪苗代 盛明	Faction.clan_inawashiro_1	Culture.ou
lord_1_saze	uSZ3ktlG	Saze Tanetsune	佐濑 种常	Faction.clan_saze_1	Culture.ou
lord_1_saze_1	eKVl7rFn	Saze Ai	阿爱	Faction.clan_saze_1	Culture.ou
lord_1_saze_2	E8H6JIrN	Saze Tsunenori	佐濑 常则	Faction.clan_saze_1	Culture.ou
lord_1_saze_3	4Wvo7FV1	Saze Tose	阿岁	Faction.clan_saze_1	Culture.ou
lord_1_saze_4	Cu1xPRNB	Saze Morimitsu	佐濑 盛满	Faction.clan_saze_1	Culture.ou
lord_1_saze_5	IWEJ4mrY	Saze Kine	阿甲	Faction.clan_saze_1	Culture.ou
lord_1_saze_6	kJATuUtQ	Saze Tsunehide	佐濑 常秀	Faction.clan_saze_1	Culture.ou
lord_1_matsumoto	PBI1pb9J	Matsumoto Ujisuke	松本 氏辅	Faction.clan_matsumoto_1	Culture.ou
lord_1_matsumoto_1	VtEfOh9T	Matsumoto Hama	小浜	Faction.clan_matsumoto_1	Culture.ou
lord_1_matsumoto_2	wnmhSjVG	Matsumoto Yukisuke	松本 行辅	Faction.clan_matsumoto_1	Culture.ou
lord_1_nikaido	9WmlolIC	Nikaido Moriyoshi	二阶堂 盛义	Faction.clan_nikaido_1	Culture.ou
lord_1_nikaido_1	foAJh4Aw	Nikaido Onami	阿波	Faction.clan_nikaido_1	Culture.ou
lord_1_nikaido_2	4gtrnix8	Nikaido Moritaka	二阶堂 盛隆	Faction.clan_nikaido_1	Culture.ou
lord_1_soma	CrgYCr35	Soma Moritane	相马 盛胤	Faction.clan_soma_1	Culture.ou
lord_1_soma_1	ppxVSFKS	Soma Kake	鹿毛	Faction.clan_soma_1	Culture.ou
lord_1_soma_2	CkTKok6g	Soma Yoshitane	相马 义胤	Faction.clan_soma_1	Culture.ou
lord_1_soma_3	l7TOWvmc	Sōma Takatane	相马 隆胤	Faction.clan_soma_1	Culture.ou
lord_1_soma_4	YwuGBeax	Soma Satotane	相马 乡胤	Faction.clan_soma_1	Culture.ou
lord_1_soma_5	nci1JssK	Soma Haru	阿春	Faction.clan_soma_1	Culture.ou
lord_1_nihonmatsu	BGJzNDaJ	Nihonmatsu Yoshikuni	二本松 义国	Faction.clan_nihonmatsu_1	Culture.ou
lord_1_nihonmatsu_1	1NJGIP9x	Nihonmatsu Aki	阿秋	Faction.clan_nihonmatsu_1	Culture.ou
lord_1_nihonmatsu_2	4zIz7SLR	Nihonmatsu Yoshitsugu	二本松 义继	Faction.clan_nihonmatsu_1	Culture.ou
lord_1_tamura	nlu9kbj8	Tamura Takaaki	田村 隆显	Faction.clan_tamura_1	Culture.ou
lord_1_tamura_1	HByndZnP	Tamura Aki	安艺	Faction.clan_tamura_1	Culture.ou
lord_1_tamura_2	sxbLtOpV	Tamura Kiyoaki	田村 清显	Faction.clan_tamura_1	Culture.ou
lord_1_tamura_3	aZssFvBr	Tamura Kake	鹿毛	Faction.clan_tamura_1	Culture.ou
lord_1_tamura_4	DuxfRUZv	Tamura Mego	芽子	Faction.clan_tamura_1	Culture.ou
lord_1_tamura_5	oEJsVsvL	Tamura Ujiaki	田村 氏显	Faction.clan_tamura_1	Culture.ou
lord_1_okada	AabIiWIA	Okada Shigetane	冈田 茂胤	Faction.clan_okada_1	Culture.ou
lord_1_okada_1	o5Zq7Oek	Okada Kai	甲斐	Faction.clan_okada_1	Culture.ou
dead_lord_1_okada_2	MCup3o6i	Okada Yoshitane	冈田 义胤	Faction.clan_okada_1	Culture.ou
dead_lord_1_okada_3	yi11OrT2	Okada Myokei-in	妙桂院	Faction.clan_okada_1	Culture.ou
lord_1_okada_4	nMadfoql	Okada Naotane	冈田 直胤	Faction.clan_okada_1	Culture.ou
lord_1_okada_5	fELklkpF	Okada Tanekage	冈田 胤景	Faction.clan_okada_1	Culture.ou
lord_1_okada_6	AhCQLCtb	Okada Kiyotane	冈田 清胤	Faction.clan_okada_1	Culture.ou
lord_1_okada_7	nLNPP20E	Okada Tanetsura	冈田 胤连	Faction.clan_okada_1	Culture.ou
lord_1_okada_8	UVX0OxFg	Okada Ise	伊势	Faction.clan_okada_1	Culture.ou
lord_1_okada_9	EB3nmSxp	Okada Tanenobu	冈田 胤宣	Faction.clan_okada_1	Culture.ou
lord_1_okada_10	PIfaqh7Q	Okada Tanekane	冈田 胤兼	Faction.clan_okada_1	Culture.ou
lord_1_date	3Pn5oEfx	Date Terumune	伊达 辉宗	Faction.clan_date_1	Culture.ou
lord_1_date_1	EDAnoqXI	Date Yoshi	义姬	Faction.clan_date_1	Culture.ou
lord_1_date_2	KAHCFSfY	Date Harumune	伊达 晴宗	Faction.clan_date_1	Culture.ou
lord_1_date_3	0JKuKUGj	Date Kubo	久保姬	Faction.clan_date_1	Culture.ou
dead_lord_1_date_4	23ZArAMO	Date Tanemune	伊达 稙宗	Faction.clan_date_1	Culture.ou
dead_lord_1_date_5	BX6Yp0vZ	Date Taishin-in	泰心院	Faction.clan_date_1	Culture.ou
lord_1_date_6	5UBPnUHd	Date Masamune	伊达 政宗	Faction.clan_date_1	Culture.ou
lord_1_date_7	HgsPH3W5	Date Sanemoto	伊达 实元	Faction.clan_date_1	Culture.ou
lord_1_date_8	TGJrgoXP	Date Kyosei-in	居性院	Faction.clan_date_1	Culture.ou
lord_1_date_9	5uYt8kLx	Date Shigezane	伊达 成实	Faction.clan_date_1	Culture.ou
lord_1_katakura	ROpC8P2s	Katakura Shigetsugu	片仓 重继	Faction.clan_katakura_1	Culture.ou
dead_lord_1_katakura_1	w4XrKYdu	Katakura Kageshige	片仓 景重	Faction.clan_katakura_1	Culture.ou
dead_lord_1_katakura_2	MlE07cvv	Katakura Naoko	直子	Faction.clan_katakura_1	Culture.ou
lord_1_katakura_3	xNmZREFs	Katakura Kita	片仓 喜多	Faction.clan_katakura_1	Culture.ou
lord_1_katakura_4	5M0NN2yN	Katakura Kagetsuna	片仓 景纲	Faction.clan_katakura_1	Culture.ou
lord_1_oniniwa	faonKywA	Oniniwa Yoshinao	鬼庭 义重	Faction.clan_oniniwa_1	Culture.ou
lord_1_oniniwa_1	G8NxnJE5	Oniniwa Taki	鬼庭 多岐	Faction.clan_oniniwa_1	Culture.ou
lord_1_oniniwa_2	C9MEAEGI	Oniniwa Tsunamoto	鬼庭 纲元	Faction.clan_oniniwa_1	Culture.ou
lord_1_oniniwa_3	tLDDSJ4h	Oniniwa Sagami	相模	Faction.clan_oniniwa_1	Culture.ou
lord_1_oniniwa_4	6syqEkxm	Oniniwa Yasumoto	鬼庭 安元	Faction.clan_oniniwa_1	Culture.ou
lord_1_watari	3fLCijjk	Watari Motomune	亘理 元宗	Faction.clan_watari_1	Culture.ou
lord_1_watari_1	ASQ0gZto	Watari Gekko-in	月光院	Faction.clan_watari_1	Culture.ou
lord_1_watari_2	JZFYlzYb	Watari Shigemune	亘理 重宗	Faction.clan_watari_1	Culture.ou
lord_1_watari_3	chvnuxQs	Watari Yui	由比	Faction.clan_watari_1	Culture.ou
lord_1_osaki	CS8KPrQ8	Osaki Yoshitaka	大崎 义隆	Faction.clan_osaki_1	Culture.ou
lord_1_osaki_1	hFIaafxw	Osaki Yoshinao	大崎 义直	Faction.clan_osaki_1	Culture.ou
lord_1_osaki_2	yKztqf7Y	Osaki Tani	小谷	Faction.clan_osaki_1	Culture.ou
lord_1_osaki_3	PdMyVeC2	Osaki Toshiyo	利世	Faction.clan_osaki_1	Culture.ou
lord_1_kasai	GfI6uQA0	Kasai Harunobu	葛西 晴信	Faction.clan_kasai_1	Culture.ou
lord_1_kasai_1	V03JK8Wj	Kasai Toku	阿德	Faction.clan_kasai_1	Culture.ou
lord_1_kasai_2	4enjcrq2	Kasai Kiyotaka	葛西 清高	Faction.clan_kasai_1	Culture.ou
lord_1_kasai_3	uLgRyxxy	Kasai Nobuhide	葛西 信秀	Faction.clan_kasai_1	Culture.ou
lord_1_iwaki	qyv1DVLK	Iwaki Chikataka	岩城 亲隆	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_1	zS1xCtvl	Iwaki Keiju-in	庆寿院	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_2	A91ldYIn	Iwaki Shigetaka	岩城 重隆	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_3	OMoDuAqu	Iwaki Jomei-in	舒明院	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_4	uGlEqEJX	Iwaki Tsunetaka	岩城 常隆	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_5	NpV12vkH	Iwaki Takatoki	岩城 隆时	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_6	rg6sw1Q9	Iwaki Keiju-in	桂树院	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_7	JkZOorvD	Iwaki Takamune	岩城 隆宗	Faction.clan_iwaki_1	Culture.ou
lord_1_iwaki_8	uxzJmlwA	Iwaki Tora	阿虎	Faction.clan_iwaki_1	Culture.ou
lord_1_rusu	2vUBdY6S	Rusu Masakage	留守 政景	Faction.clan_rusu_1	Culture.ou
lord_1_rusu_1	bs10mHWo	Rusu Akimune	留守 显宗	Faction.clan_rusu_1	Culture.ou
lord_1_rusu_2	qLjgsdLd	Rusu Haru	阿春	Faction.clan_rusu_1	Culture.ou
lord_1_mogami	BabGjggN	Mogami Yoshimori	最上 义守	Faction.clan_mogami_1	Culture.ou
lord_1_mogami_1	hxOrAtOY	Mogami Renshin-in	莲心院	Faction.clan_mogami_1	Culture.ou
lord_1_mogami_2	EtRVL3Xg	Mogami Yoshiaki	最上 义光	Faction.clan_mogami_1	Culture.ou
lord_1_mogami_3	4GWpCzJZ	Mogami Toshiyo	利世	Faction.clan_mogami_1	Culture.ou
lord_1_mogami_4	AgF95oLC	Mogami Yoshitoki	中野 义时	Faction.clan_mogami_1	Culture.ou
lord_1_mogami_5	XWlzkdNm	Mogami Mitsunao	楯冈 光直	Faction.clan_mogami_1	Culture.ou
lord_1_tendo	PHvwg0Xu	Tendo Yorisada	天童 赖贞	Faction.clan_tendo_1	Culture.ou
lord_1_tendo_1	PF8gDLpE	Tendo Kikyo	桔梗	Faction.clan_tendo_1	Culture.ou
lord_1_tendo_2	JjgMoz43	Tendo Kaede	阿枫	Faction.clan_tendo_1	Culture.ou
lord_1_tendo_3	9ipPC2rK	Tendo Yorizumi	天童 赖澄	Faction.clan_tendo_1	Culture.ou
lord_1_tendo_4	dUHmrYee	Tendo Yorikage	天童 赖景	Faction.clan_tendo_1	Culture.ou
lord_1_ujiie	6AupeJ2N	Ujiie Morimune	氏家 守栋	Faction.clan_ujiie_1	Culture.ou
lord_1_ujiie_1	tY6vS3gw	Ujiie Satsuki	臯月	Faction.clan_ujiie_1	Culture.ou
lord_1_ujiie_2	KqISOYEY	Ujiie Akimune	氏家 光栋	Faction.clan_ujiie_1	Culture.ou
lord_1_nobesawa	ZbVonqWL	Nobesawa Mitsunobu	延泽 满延	Faction.clan_nobesawa_1	Culture.ou
lord_1_nobesawa_1	D0DDSMQY	Nobesawa Yone	世根	Faction.clan_nobesawa_1	Culture.ou
lord_1_nobesawa_2	gyhJohjp	Nobesawa Mitsuaki	延泽 光秋	Faction.clan_nobesawa_1	Culture.ou
lord_1_tateoka	mWkIbjPO	Tateoka Yoshikuni	楯冈 义郡	Faction.clan_tateoka_1	Culture.ou
lord_1_tateoka_1	Txz2u8Oq	Tateoka Ama	阿万	Faction.clan_tateoka_1	Culture.ou
lord_1_tateoka_2	a2OoRcJh	Tateoka Mitsushige	楯冈 满茂	Faction.clan_tateoka_1	Culture.ou
lord_1_tateoka_3	vktTGyQq	Tateoka Mitsuhiro	楯冈 满广	Faction.clan_tateoka_1	Culture.ou
lord_1_daihoji	XUP0oREf	Daihoji Yoshimasu	大宝寺 义增	Faction.clan_daihoji_1	Culture.ou
lord_1_daihoji_1	jg1L0wFo	Daihoji One	尾根	Faction.clan_daihoji_1	Culture.ou
lord_1_daihoji_2	p4t1iXm5	Daihoji Yoshiuji	大宝寺 义氏	Faction.clan_daihoji_1	Culture.ou
lord_1_daihoji_3	8hFeGd0I	Daihoji Yumi	小弓	Faction.clan_daihoji_1	Culture.ou
lord_1_daihoji_4	RhHRQkPQ	Daihoji Yoshioki	大宝寺 义兴	Faction.clan_daihoji_1	Culture.ou
lord_1_onodera	M12NsVpR	Onodera Kagemichi	小野寺 景道	Faction.clan_onodera_1	Culture.ou
lord_1_onodera_1	WkEGfvdg	Onodera Sen	阿千	Faction.clan_onodera_1	Culture.ou
lord_1_onodera_2	62tdkvpy	Onodera Mitsumichi	小野寺 光道	Faction.clan_onodera_1	Culture.ou
lord_1_onodera_3	VgE08XCk	Onodera Yoshimichi	小野寺 义道	Faction.clan_onodera_1	Culture.ou
lord_1_onodera_4	MjQRacs8	Onodera Yasumichi	小野寺 康道	Faction.clan_onodera_1	Culture.ou
lord_1_sakenobe	cYZFWbZM	Sakenobe Sadatsuna	鲑延 贞纲	Faction.clan_sakenobe_1	Culture.ou
lord_1_sakenobe_1	FEk7Sghh	Sakenobe Hana	花子	Faction.clan_sakenobe_1	Culture.ou
lord_1_sakenobe_2	iMBlTpJj	Sakenobe Hidetsuna	鲑延 秀纲	Faction.clan_sakenobe_1	Culture.ou
lord_1_nikaho	WlbkIU1a	Nikaho Kiyohisa	仁贺保 举久	Faction.clan_nikaho_1	Culture.ou
lord_1_nikaho_1	NvZMn1nx	Nikaho Hagi	阿萩	Faction.clan_nikaho_1	Culture.ou
lord_1_nikaho_2	9NoCTl9V	Nikaho Kiyonaga	仁贺保 举永	Faction.clan_nikaho_1	Culture.ou
lord_1_nikaho_3	6VMRRxMG	Nikaho Take	阿竹	Faction.clan_nikaho_1	Culture.ou
lord_1_nikaho_4	bxPIgkEG	Nikaho Shigekiyo	仁贺保 诚举	Faction.clan_nikaho_1	Culture.ou
lord_1_nikaho_5	EI4GudVP	Nikaho Haru	阿春	Faction.clan_nikaho_1	Culture.ou
lord_1_nikaho_6	l1FlQE5M	Nikaho Chiyo	千代	Faction.clan_nikaho_1	Culture.ou
lord_1_ando	bLbHwsOu	Ando Chikasue	安东 爱季	Faction.clan_ando_1	Culture.ou
lord_1_ando_1	2lCIr4Yo	Ando Ume	阿梅	Faction.clan_ando_1	Culture.ou
dead_lord_1_ando_2	V0yNJaSo	Ando Kiyosue	安东 舜季	Faction.clan_ando_1	Culture.ou
dead_lord_1_ando_3	KLD5OGKr	Ando Mitsu	阿光	Faction.clan_ando_1	Culture.ou
lord_1_ando_4	Nn83RWCj	Ando Narisue	安东 成季	Faction.clan_ando_1	Culture.ou
lord_1_ando_5	CuZoMuTC	Ando Shigesue	安东 茂季	Faction.clan_ando_1	Culture.ou
lord_1_ando_6	MnxZWCfr	Ando Fusa	阿房	Faction.clan_ando_1	Culture.ou
lord_1_ando_7	UP1GXVUv	Ando Michisue	安东 通季	Faction.clan_ando_1	Culture.ou
lord_1_asari	ghllwrCJ	Asari Katsuyori	浅利 胜赖	Faction.clan_asari_1	Culture.ou
lord_1_asari_1	PZT6X6Nv	Asari Mina	美奈	Faction.clan_asari_1	Culture.ou
lord_1_asari_2	EhjiWov4	Asari Yorihira	浅利 赖平	Faction.clan_asari_1	Culture.ou
lord_1_asari_3	J4YAWqUc	Asari Yorihirio	浅利 赖广	Faction.clan_asari_1	Culture.ou
lord_2_kakizaki	Y4g7oumw	Kakizaki Suehiro	蛎崎 季广	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_1	AfDpOut5	Kakizaki Awa	安房	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_2	iLroIUcH	Kakizaki Yoshihiro	蛎崎 庆广	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_3	hStRHmEI	Kakizaki Mai	小舞	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_4	GsSSWLlB	Kakizaki Sadahiro	蛎崎 贞广	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_5	NYdIhl32	Kakizaki Nakahiro	蛎崎 中广	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_6	xxpsHzns	Kakizaki Morihiro	蛎崎 守广	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_7	5cfM2Wsd	Kakizaki Sen	阿千	Faction.clan_kakizaki_2	Culture.ou
lord_2_kakizaki_8	xzgrBlXk	Kakizaki Kou	阿江	Faction.clan_kakizaki_2	Culture.ou
lord_1_tozawa	kmuEpByR	Tozawa Michimori	户泽 道盛	Faction.clan_tozawa_1	Culture.ou
lord_1_tozawa_1	ZPBJZyhY	Tozawa Kiku	阿菊	Faction.clan_tozawa_1	Culture.ou
lord_1_tozawa_2	97vWqS1S	Tozawa Morishige	户泽 盛重	Faction.clan_tozawa_1	Culture.ou
lord_1_tozawa_3	97vWqS1S	Tozawa Morishige	户泽 盛重	Faction.clan_tozawa_1	Culture.ou
lord_1_nanbu	qDo4xRn3	Nanbu Harumasa	南部 晴政	Faction.clan_nanbu_1	Culture.ou
lord_1_nanbu_1	kD2IsTSN	Nanbu Tsuki	阿月	Faction.clan_nanbu_1	Culture.ou
lord_1_nanbu_2	4HJGGKQV	Nanbu Nobunao	南部 信直	Faction.clan_nanbu_1	Culture.ou
lord_1_nanbu_3	oG7Xj5F1	Nanbu Maru	阿丸	Faction.clan_nanbu_1	Culture.ou
lord_1_shichinohe	sD4FqEXl	Shichinohe Naokuni	七户 直国	Faction.clan_shichinohe_1	Culture.ou
lord_1_shichinohe_1	4fsMSmDZ	Shichinohe Tsuru	阿鹤	Faction.clan_shichinohe_1	Culture.ou
lord_1_shichinohe_2	DjV342Vx	Shichinohe Iekuni	七户 家国	Faction.clan_shichinohe_1	Culture.ou
lord_1_shichinohe_3	L0wrNKVa	Shichinohe Ume	阿梅	Faction.clan_shichinohe_1	Culture.ou
lord_1_hachinohe	50jyluRi	Hachinohe Masayoshi	八户 政荣	Faction.clan_hachinohe_1	Culture.ou
lord_1_hachinohe_1	ly1rOf4V	Hachinohe Toki	登喜	Faction.clan_hachinohe_1	Culture.ou
lord_1_hachinohe_2	IaI3rd8b	Hachinohe Naoyoshi	八户 直义	Faction.clan_hachinohe_1	Culture.ou
lord_1_konohe	U2fcoM3V	Konohe Masazane	九户 政实	Faction.clan_konohe_1	Culture.ou
lord_1_konohe_1	OnWob7FY	Konohe Kei	阿桂	Faction.clan_konohe_1	Culture.ou
lord_1_konohe_2	ybA8C3Pn	Konohe Nobunaka	九户 信仲	Faction.clan_konohe_1	Culture.ou
lord_1_konohe_3	F44DRUrw	Konohe Yuki	阿幸	Faction.clan_konohe_1	Culture.ou
lord_1_konohe_4	TLlGQ3hu	Konohe Sanechika	九户 实亲	Faction.clan_konohe_1	Culture.ou
lord_1_konohe_5	SMHA0cYX	Konohe Shino	志乃	Faction.clan_konohe_1	Culture.ou
lord_1_kita	ktJ3A4pU	Kita Nobuchika	北 信爱	Faction.clan_kita_1	Culture.ou
lord_1_kita_1	fCPVtYJi	Kita Miki	见喜	Faction.clan_kita_1	Culture.ou
lord_1_kita_2	0JfNpzoT	Kita Chikakazu	北 爱一	Faction.clan_kita_1	Culture.ou
lord_1_kita_3	VrwnAg7Z	Kita Sumire	阿堇	Faction.clan_kita_1	Culture.ou
lord_1_kita_4	WOxNvejG	Kita Hidechika	北 秀爱	Faction.clan_kita_1	Culture.ou
lord_1_kita_5	1Ms9l2Vr	Kita Naotsugu	北 直继	Faction.clan_kita_1	Culture.ou
lord_1_oura	PBJm4EDg	Oura Tamenobu	大浦 为信	Faction.clan_oura_1	Culture.ou
lord_1_oura_1	Zd7dIZYX	Oura Fuku	阿福	Faction.clan_oura_1	Culture.ou
dead_lord_1_oura_2	DxKKXmBo	Oura Tamenori	大浦 为则	Faction.clan_oura_1	Culture.ou
dead_lord_1_oura_3	bCUAVf01	Oura Sumi	须美	Faction.clan_oura_1	Culture.ou
lord_1_shiba	Kn3UwNzn	Shiba Akizane	斯波 诠真	Faction.clan_shiba_1	Culture.ou
lord_1_shiba_1	KJxRs4Uz	Shiba Shima	志麻	Faction.clan_shiba_1	Culture.ou
lord_1_shiba_2	Yhd8MKk4	Shiba Akinao	斯波 诠直	Faction.clan_shiba_1	Culture.ou
lord_1_shiba_3	aXv9jGz0	Shiba Tsuya	津野	Faction.clan_shiba_1	Culture.ou
lord_1_shiba_4	LQ4LfBqy	Shiba Akitane	斯波 诠种	Faction.clan_shiba_1	Culture.ou
lord_1_asonuma	rQvhIKmk	Asonuma Hirosato	阿曾沼 广乡	Faction.clan_asonuma_1	Culture.ou
lord_1_asonuma_1	Loa2z2lg	Asonuma Yone	世根	Faction.clan_asonuma_1	Culture.ou
lord_1_asonuma_2	k0VTBlM1	Asonuma Hironaga	阿曾沼 广长	Faction.clan_asonuma_1	Culture.ou
lord_1_asonuma_3	N8YxPOIs	Asonuma Hirotsuna	阿曾沼 广纲	Faction.clan_asonuma_1	Culture.ou
lord_1_namioka	PH6vnz2s	Namioka Tomokazu	浪冈 具运	Faction.clan_namioka_1	Culture.ou
lord_1_namioka_1	UUC5lMpW	Namioka Tama	阿玉	Faction.clan_namioka_1	Culture.ou
dead_lord_1_namioka_2	7VsSFAbY	Namioka Tomomune	浪冈 具统	Faction.clan_namioka_1	Culture.ou
lord_1_namioka_3	aCGR0aAJ	Namioka Joko-in	常光院	Faction.clan_namioka_1	Culture.ou
lord_1_namioka_4	vi4WkU82	Namioka Akimura	浪冈 显村	Faction.clan_namioka_1	Culture.ou
lord_1_namioka_5	A3IWaEnQ	Namioka Akinori	浪冈 显范	Faction.clan_namioka_1	Culture.ou
lord_1_namioka_6	JcbZs4It	Namioka Kata	加多	Faction.clan_namioka_1	Culture.ou
lord_1_namioka_7	ETIKKEst	Namioka Akitada	浪冈 显忠	Faction.clan_namioka_1	Culture.ou
