settlement_id,name,zh,type,culture,complex,alley(小巷),arena(竞技场),center(中心),duel_location_id(决斗场),house_1(民居1),house_2(民居2),house_3(民居3),lordshall(领主大厅),port_location_id(港口),prison(地牢),retirement_retreat(退休地),tavern(酒馆),village_center(村庄中心)
sho_port_KA5,Port Sanuki,佐贯渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_TOHO1,Port Odaka,小高渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_TOHO6,Port Tosaminato,十三湊渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_TOHO2,Port Ishinomaki,石卷渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_TOHO3,Port Sentoku,千德渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_TOHO4,Port Ne,根城渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_TOHO5,Port Junpo-ji,顺法寺渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_TOHO7,Port Tsuchizaki,土崎湊渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB7,Port Kasugayama,春日山渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB8,Port Niigata,新发田渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
temple_location_1,Fukusho-ji Temple,福昌寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_2,Chozen-ji Temple,长善寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_3,Aso-jinja Shrine,阿苏神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_4,Shimen-gu Shrine,四面宫,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_6,Hikosan-jingu Shrine,英彦山神宫,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_7,Munakata-taisha Shrine,宗像大社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_8,Usa-jingu Shrine,宇佐神宫,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_9,Udo-jinja Shrine,鹈户神宫,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_10,Tsuno-jinja Shrine,都农神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_12,Yasaka-ji Temple,八坂寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_13,Kurotaki-ji Temple,黑泷寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_14,Dainei-ji Temple,大宁寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_15,Itsukushima-jinja Shrine,严岛神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_16,Ankoku-ji Temple,安国寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_17,Izumo-taisha Shrine,出云大社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_18,Daisen-ji Temple,大山寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_19,Kibitsu-jinja Shrine,吉备津神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_20,Ube-jinja Shrine,宇倍神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_21,Entsu-ji Temple,圆通寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_22,Sokoku-ji Temple,草谷寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_23,Aga-jinja Shrine,英贺神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_24,Enryaku-ji Temple,延历寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_25,Seishu-ji Temple,圣众寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_26,Sangaku-ji Temple,三岳寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_27,Ise-jingu Shrine,伊势神宫,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_28,Kofuku-ji Temple,兴福寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_29,Kongobu-ji Temple,金刚峰寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_31,Kokawa-dera Temple,粉河寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_32,Negoro-ji Temple,根来寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_33,Kumano-taisha Shrine,熊野大社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_34,Heiraku-ji Temple,平乐寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_35,Atsuta-jingu Shrine,热田神宫,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_36,Ten'on-ji Temple,天恩寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_37,Shotoku-ji Temple,正德寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_38,Daien-ji Temple,大圆寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_39,Zentoku-ji Temple,善德寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_40,Erin-ji Temple,惠林寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_41,Suwa-taisha Shrine,诹访大社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_42,Zenko-ji Temple,善光寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_43,Togakushi-jinja Shrine,户隐神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_44,Heisen-ji Temple,平泉寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_45,Shoren-ji Temple,照莲寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_46,Kotoku-Ji Temple,光德寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_47,Tenpyo-ji Temple,天平寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_48,Rinsen-ji Temple,林泉寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_49,Zuirin-ji Temple,瑞轮寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_50,Akagi-jinja Shrine,赤城神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_51,Nukisaki-jinja Shrine,贯前神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_52,Choraku-ji Temple,长乐寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_53,Hikawa-jinja Shrine,冰川神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_54,Hoyo-ji Temple,法要寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_55,Samukawa-jinja Shrine,寒川神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_56,Awa-jinja Shrine,安房神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_57,Enmei-ji Temple,延命寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_58,Kashima-jingu Shrine,鹿岛神宫,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_59,Zenju-ji Temple,善寿寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_60,Isasumi-jinja Shrine,伊佐须美神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_61,Zuigan-ji Temple,瑞严寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_62,Futarayama-jinja Shrine,二荒山神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_63,Rin'no-ji Temple,轮王寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_64,Enichi-ji Temple,惠日寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_65,Yudonosan Shrine,汤殿山神社,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_66,Risshaku-ji Temple,立石寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_67,Gyokurin-ji Temple,玉林寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_68,Hyakutaku-ji Temple,百泽寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_69,Towan-ji Temple,东王寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
temple_location_70,Chuson-ji Temple,中尊寺,TempleLocationComponent,Culture.buddhists,,,,,,,,,,,,,,
